location_id,city,latitude,longitude,location_type,demand_units,priority,zone,time_window_open,time_window_close,city_tier
LOC_011849,Nagpur,21.151673,78.938145,customer,6,medium,ZONE_04,11:00,15:00,1
LOC_025283,Guwahati,26.150265,91.781765,distribution_center,50,medium,ZONE_01,07:00,11:00,3
LOC_029173,Gurugram,28.135629,76.763009,customer,2,medium,ZONE_03,11:00,20:00,2
LOC_004202,Chennai,13.755114,80.128658,retail_store,120,medium,ZONE_04,10:00,19:00,1
LOC_004192,Chennai,12.848495,80.759631,customer,130,medium,ZONE_03,09:00,17:00,1
LOC_019391,Rajkot,22.166195,70.524085,retail_store,103,low,ZONE_03,09:00,18:00,2
LOC_008014,Jaipur,26.585802,76.014798,customer,113,low,ZONE_04,10:00,19:00,1
LOC_015781,Ghaziabad,28.755738,77.547121,customer,16,medium,ZONE_03,10:00,15:00,2
LOC_023561,Vijayawada,16.524711,80.505212,customer,11,high,ZONE_04,09:00,13:00,3
LOC_020438,Srinagar,34.037181,74.68672,customer,138,high,ZONE_04,09:00,18:00,3
LOC_031480,Shimla,31.254169,77.267225,collection_point,102,low,ZONE_05,09:00,18:00,3
LOC_009748,Surat,21.455119,72.892698,customer,135,low,ZONE_03,09:00,15:00,1
LOC_008972,Jaipur,26.750034,75.412064,warehouse,0,medium,ZONE_02,08:00,15:00,1
LOC_023149,Gwalior,26.11797,77.964207,retail_store,7,high,ZONE_01,09:00,15:00,3
LOC_003785,Hyderabad,17.902818,78.501318,customer,101,medium,ZONE_04,11:00,20:00,1
LOC_025714,Solapur,17.849863,75.694873,customer,62,high,ZONE_04,07:00,16:00,3
LOC_027601,Moradabad,28.723655,78.56389,warehouse,0,medium,ZONE_04,09:00,15:00,3
LOC_006762,Pune,18.461863,73.976028,customer,37,medium,ZONE_05,07:00,14:00,1
LOC_022276,Howrah,22.572098,88.216146,customer,61,medium,ZONE_04,09:00,14:00,3
LOC_002767,Bengaluru,13.064218,77.653311,customer,144,medium,ZONE_05,06:00,14:00,1
LOC_020736,Aurangabad,19.75106,75.516668,retail_store,90,low,ZONE_01,06:00,14:00,3
LOC_030589,Kota,25.194573,75.848724,retail_store,113,low,ZONE_05,07:00,11:00,3
LOC_017192,Agra,27.420268,77.96165,customer,28,medium,ZONE_01,06:00,11:00,2
LOC_013317,Thane,19.310658,73.067066,retail_store,91,high,ZONE_03,06:00,14:00,2
LOC_021044,Dhanbad,23.731306,86.523657,collection_point,57,high,ZONE_01,09:00,16:00,3
LOC_017870,Nashik,19.990123,74.082864,customer,27,high,ZONE_05,07:00,11:00,2
LOC_027883,Moradabad,28.75832,78.689372,collection_point,47,high,ZONE_02,07:00,14:00,3
LOC_022544,Coimbatore,10.902215,76.879683,retail_store,20,medium,ZONE_04,11:00,18:00,3
LOC_005360,Kolkata,22.58662,87.968055,retail_store,59,medium,ZONE_02,09:00,16:00,1
LOC_002910,Bengaluru,12.76824,77.92555,retail_store,16,medium,ZONE_04,09:00,16:00,1
LOC_030827,Dehradun,30.197093,78.20581,retail_store,109,medium,ZONE_03,10:00,19:00,3
LOC_028672,Noida,28.532919,77.375584,customer,78,medium,ZONE_05,08:00,15:00,2
LOC_007429,Ahmedabad,22.95794,72.590204,customer,15,medium,ZONE_05,08:00,12:00,1
LOC_019846,Varanasi,25.154142,82.946628,retail_store,22,high,ZONE_03,06:00,12:00,2
LOC_003417,Hyderabad,17.115684,78.524934,customer,28,medium,ZONE_03,07:00,16:00,1
LOC_027353,Jalandhar,31.265221,75.565258,collection_point,129,medium,ZONE_04,08:00,16:00,3
LOC_011903,Nagpur,20.647953,79.018073,customer,23,low,ZONE_05,08:00,15:00,1
LOC_016317,Ludhiana,30.800881,76.167194,customer,98,medium,ZONE_01,10:00,19:00,2
LOC_030161,Udaipur,24.717391,73.906199,collection_point,77,high,ZONE_02,10:00,15:00,3
LOC_018076,Faridabad,28.648385,77.312173,retail_store,64,low,ZONE_02,09:00,15:00,2
LOC_012378,Visakhapatnam,17.661404,83.109131,retail_store,112,medium,ZONE_03,06:00,10:00,2
LOC_009738,Surat,21.451677,73.097083,retail_store,42,medium,ZONE_03,06:00,10:00,1
LOC_000760,Mumbai,19.219599,72.874492,retail_store,105,low,ZONE_02,11:00,16:00,1
LOC_027730,Moradabad,28.828526,78.695361,customer,65,high,ZONE_03,11:00,15:00,3
LOC_027088,Aligarh,28.10573,78.04151,collection_point,35,medium,ZONE_05,08:00,16:00,3
LOC_021846,Allahabad,25.309326,81.874904,customer,91,high,ZONE_05,11:00,16:00,3
LOC_001789,Delhi,28.74702,76.991498,retail_store,137,medium,ZONE_05,06:00,11:00,1
LOC_027820,Moradabad,28.956622,78.708854,warehouse,0,medium,ZONE_04,08:00,12:00,3
LOC_020190,Varanasi,25.559123,82.874279,retail_store,32,high,ZONE_02,10:00,19:00,2
LOC_028930,Gurugram,28.301971,77.219731,retail_store,65,medium,ZONE_01,11:00,18:00,2
LOC_014859,Patna,25.575926,85.222061,retail_store,148,medium,ZONE_05,10:00,16:00,2
LOC_013656,Thane,19.192686,72.793245,customer,16,high,ZONE_05,10:00,14:00,2
LOC_017245,Agra,27.111208,78.065265,customer,23,medium,ZONE_04,08:00,14:00,2
LOC_001351,Delhi,28.419603,77.499711,customer,63,medium,ZONE_05,11:00,15:00,1
LOC_020493,Srinagar,33.921514,74.623941,customer,54,low,ZONE_04,07:00,16:00,3
LOC_019001,Meerut,29.212004,77.414833,customer,2,high,ZONE_05,10:00,17:00,2
LOC_018013,Faridabad,28.481191,77.371362,customer,140,high,ZONE_05,06:00,12:00,2
LOC_017212,Agra,27.157753,78.245105,customer,68,high,ZONE_01,11:00,16:00,2
LOC_010657,Lucknow,26.805791,81.106057,customer,12,medium,ZONE_02,09:00,15:00,1
LOC_009150,Surat,20.941728,72.781963,customer,129,low,ZONE_01,07:00,14:00,1
LOC_013424,Thane,19.251053,73.019491,warehouse,0,low,ZONE_05,10:00,15:00,2
LOC_018221,Faridabad,28.352961,77.346131,customer,123,low,ZONE_02,10:00,17:00,2
LOC_025493,Guwahati,26.087955,91.742277,customer,128,medium,ZONE_05,07:00,14:00,3
LOC_022695,Coimbatore,10.991484,77.037385,customer,10,low,ZONE_01,07:00,16:00,3
LOC_025046,Chandigarh,30.648516,76.780069,retail_store,91,high,ZONE_02,08:00,16:00,3
LOC_024412,Raipur,21.35759,81.491281,collection_point,124,low,ZONE_02,08:00,16:00,3
LOC_025279,Guwahati,26.279742,91.759997,retail_store,149,low,ZONE_01,07:00,11:00,3
LOC_002362,Bengaluru,13.108188,77.609746,customer,49,low,ZONE_05,06:00,12:00,1
LOC_001403,Delhi,28.347519,77.315368,customer,46,high,ZONE_01,08:00,15:00,1
LOC_016903,Agra,26.916755,78.236116,retail_store,42,medium,ZONE_03,09:00,17:00,2
LOC_018035,Faridabad,28.462419,77.274026,retail_store,147,high,ZONE_05,11:00,16:00,2
LOC_012034,Visakhapatnam,17.704111,83.292924,retail_store,88,medium,ZONE_03,08:00,14:00,2
LOC_028379,Noida,28.393771,77.370285,collection_point,98,high,ZONE_01,09:00,14:00,2
LOC_007440,Ahmedabad,22.855731,72.50235,retail_store,5,high,ZONE_05,06:00,15:00,1
LOC_015982,Ghaziabad,28.783726,77.625163,customer,20,medium,ZONE_04,08:00,15:00,2
LOC_024075,Madurai,9.926957,78.275694,collection_point,19,medium,ZONE_01,09:00,14:00,3
LOC_014579,Patna,25.663995,85.008611,warehouse,0,low,ZONE_02,11:00,16:00,2
LOC_013713,Thane,19.014909,73.003113,customer,12,medium,ZONE_01,11:00,19:00,2
LOC_017185,Agra,27.212436,77.937368,retail_store,63,medium,ZONE_02,09:00,16:00,2
LOC_021972,Ranchi,23.4185,85.443629,customer,4,medium,ZONE_01,09:00,18:00,3
LOC_000071,Mumbai,19.044655,73.098905,customer,6,low,ZONE_05,07:00,12:00,1
LOC_005508,Kolkata,22.458955,88.563133,customer,78,medium,ZONE_01,09:00,13:00,1
LOC_006699,Pune,18.723045,73.189448,retail_store,96,high,ZONE_04,06:00,12:00,1
LOC_008414,Jaipur,27.07077,76.46574,retail_store,6,high,ZONE_02,07:00,14:00,1
LOC_000597,Mumbai,18.704311,72.710867,collection_point,85,low,ZONE_05,07:00,16:00,1
LOC_001880,Delhi,28.909855,77.281517,customer,2,medium,ZONE_03,07:00,16:00,1
LOC_023702,Jodhpur,25.972473,73.05527,collection_point,65,low,ZONE_05,08:00,17:00,3
LOC_026676,Bareilly,28.504372,79.432248,customer,69,medium,ZONE_01,06:00,10:00,3
LOC_012336,Visakhapatnam,17.553366,83.066594,customer,72,medium,ZONE_02,09:00,14:00,2
LOC_017504,Nashik,19.918434,73.625434,customer,125,medium,ZONE_01,09:00,15:00,2
LOC_022219,Howrah,22.661718,88.285033,customer,66,high,ZONE_04,08:00,17:00,3
LOC_011525,Nagpur,21.210743,79.480176,customer,82,medium,ZONE_04,11:00,19:00,1
LOC_026553,Bareilly,28.133322,79.25042,customer,57,high,ZONE_01,09:00,16:00,3
LOC_020242,Varanasi,25.156217,83.108096,distribution_center,91,low,ZONE_03,07:00,12:00,2
LOC_020330,Varanasi,25.187116,82.917244,customer,61,medium,ZONE_03,06:00,12:00,2
LOC_004559,Chennai,12.967712,80.550914,customer,73,medium,ZONE_05,06:00,14:00,1
LOC_019339,Rajkot,22.695157,70.84497,customer,96,low,ZONE_03,08:00,16:00,2
LOC_024957,Chandigarh,30.818355,76.668994,customer,112,medium,ZONE_02,09:00,15:00,3
LOC_013805,Bhopal,23.134501,77.483309,retail_store,145,medium,ZONE_05,08:00,12:00,2
LOC_005504,Kolkata,22.7134,88.602305,retail_store,66,medium,ZONE_01,06:00,11:00,1
LOC_002207,Bengaluru,13.082146,77.166078,retail_store,50,medium,ZONE_03,06:00,10:00,1
LOC_028259,Noida,28.509362,77.702509,distribution_center,67,low,ZONE_02,10:00,15:00,2
LOC_001810,Delhi,28.6183,77.011141,retail_store,4,low,ZONE_02,06:00,12:00,1
LOC_013091,Indore,22.56465,76.151528,customer,144,low,ZONE_03,07:00,15:00,2
LOC_020392,Varanasi,25.433014,83.050548,customer,130,medium,ZONE_05,07:00,14:00,2
LOC_030929,Jammu,32.804464,74.858132,customer,60,medium,ZONE_04,06:00,12:00,3
LOC_021397,Amritsar,31.674282,74.929907,collection_point,21,high,ZONE_01,09:00,15:00,3
LOC_011072,Nagpur,21.328126,79.362881,customer,39,low,ZONE_03,09:00,14:00,1
LOC_008249,Jaipur,26.391493,75.803589,customer,84,medium,ZONE_01,07:00,12:00,1
LOC_021162,Dhanbad,23.95871,86.334939,retail_store,133,medium,ZONE_04,06:00,11:00,3
LOC_005100,Kolkata,22.460097,88.557742,retail_store,42,medium,ZONE_05,06:00,11:00,1
LOC_024694,Kochi,9.875051,76.187891,warehouse,0,low,ZONE_02,11:00,18:00,3
LOC_019134,Meerut,28.914305,77.68942,customer,106,high,ZONE_01,11:00,16:00,2
LOC_002443,Bengaluru,12.82792,77.574312,retail_store,92,medium,ZONE_01,08:00,14:00,1
LOC_029239,Gurugram,28.390222,77.268275,retail_store,16,low,ZONE_04,08:00,16:00,2
LOC_024622,Kochi,9.785988,76.157771,customer,83,low,ZONE_02,09:00,14:00,3
LOC_005124,Kolkata,22.014145,88.042616,warehouse,0,low,ZONE_05,08:00,16:00,1
LOC_002221,Bengaluru,13.178103,77.150993,distribution_center,125,medium,ZONE_02,07:00,12:00,1
LOC_022107,Ranchi,23.553711,85.325914,customer,26,medium,ZONE_03,06:00,14:00,3
LOC_023263,Gwalior,26.227447,78.210693,retail_store,26,low,ZONE_05,11:00,19:00,3
LOC_013458,Thane,19.063988,72.941211,retail_store,4,medium,ZONE_05,08:00,16:00,2
LOC_010549,Lucknow,26.993303,80.72535,customer,95,medium,ZONE_04,10:00,17:00,1
LOC_006246,Pune,17.922521,74.002618,warehouse,0,high,ZONE_05,11:00,17:00,1
LOC_011498,Nagpur,21.404155,79.065955,collection_point,98,low,ZONE_02,07:00,12:00,1
LOC_000223,Mumbai,19.239805,73.078728,customer,96,medium,ZONE_05,11:00,17:00,1
LOC_023833,Jodhpur,26.34562,72.940797,retail_store,140,medium,ZONE_02,06:00,14:00,3
LOC_000656,Mumbai,18.769558,72.880456,retail_store,18,low,ZONE_03,09:00,18:00,1
LOC_006439,Pune,18.905709,73.896606,customer,36,low,ZONE_02,06:00,14:00,1
LOC_021375,Amritsar,31.432196,74.882988,distribution_center,39,low,ZONE_03,10:00,16:00,3
LOC_021145,Dhanbad,23.790991,86.481603,distribution_center,93,medium,ZONE_03,11:00,19:00,3
LOC_020815,Aurangabad,19.84856,75.352455,customer,39,high,ZONE_01,06:00,13:00,3
LOC_029939,Thiruvananthapuram,8.469926,76.792345,customer,69,high,ZONE_03,10:00,18:00,3
LOC_023457,Vijayawada,16.594591,80.535115,distribution_center,23,high,ZONE_02,07:00,15:00,3
LOC_000323,Mumbai,18.920908,72.464095,customer,13,low,ZONE_01,09:00,18:00,1
LOC_011073,Nagpur,21.518308,78.778143,collection_point,93,medium,ZONE_05,09:00,16:00,1
LOC_008635,Jaipur,26.719572,76.103242,customer,1,medium,ZONE_04,06:00,14:00,1
LOC_013213,Thane,19.070538,72.772036,customer,35,medium,ZONE_05,06:00,11:00,2
LOC_023761,Jodhpur,26.143048,72.946341,customer,126,medium,ZONE_01,08:00,17:00,3
LOC_005145,Kolkata,22.447158,88.061775,customer,148,medium,ZONE_03,08:00,16:00,1
LOC_008293,Jaipur,27.227142,75.647007,customer,119,low,ZONE_05,11:00,18:00,1
LOC_015556,Vadodara,22.420668,73.067118,collection_point,90,high,ZONE_02,10:00,15:00,2
LOC_010330,Lucknow,26.773664,81.090537,warehouse,0,high,ZONE_04,08:00,13:00,1
LOC_017780,Nashik,19.761753,74.107814,retail_store,87,medium,ZONE_05,10:00,17:00,2
LOC_016187,Ghaziabad,28.737667,77.555934,customer,137,low,ZONE_03,11:00,17:00,2
LOC_022428,Howrah,22.599523,88.356455,customer,34,medium,ZONE_05,06:00,13:00,3
LOC_006485,Pune,18.658189,74.199216,customer,142,medium,ZONE_01,08:00,16:00,1
LOC_004375,Chennai,12.730994,80.903345,customer,67,medium,ZONE_01,11:00,15:00,1
LOC_006011,Pune,18.540719,73.467517,collection_point,149,high,ZONE_02,11:00,19:00,1
LOC_014882,Patna,25.730861,85.284694,customer,75,low,ZONE_02,09:00,16:00,2
LOC_010958,Lucknow,26.448237,80.621803,customer,143,medium,ZONE_05,10:00,15:00,1
LOC_029792,Thiruvananthapuram,8.522396,76.815848,customer,100,low,ZONE_01,11:00,19:00,3
LOC_005732,Kolkata,22.46006,88.507729,distribution_center,25,medium,ZONE_03,09:00,14:00,1
LOC_016482,Ludhiana,30.933133,75.878607,retail_store,103,low,ZONE_03,09:00,13:00,2
LOC_000370,Mumbai,19.165345,72.891486,customer,92,high,ZONE_01,06:00,13:00,1
LOC_029806,Thiruvananthapuram,8.580624,76.919283,customer,125,medium,ZONE_04,08:00,15:00,3
LOC_014384,Bhopal,23.25032,77.645099,customer,126,low,ZONE_02,11:00,15:00,2
LOC_004122,Chennai,13.254262,79.768995,collection_point,92,low,ZONE_02,10:00,14:00,1
LOC_008471,Jaipur,26.716404,75.529923,customer,9,low,ZONE_04,11:00,16:00,1
LOC_026481,Bareilly,28.371508,79.500931,customer,65,medium,ZONE_02,08:00,17:00,3
LOC_026477,Bareilly,28.503738,79.36305,retail_store,19,low,ZONE_05,09:00,14:00,3
LOC_023404,Vijayawada,16.313057,80.470051,collection_point,133,medium,ZONE_05,10:00,19:00,3
LOC_009419,Surat,21.650163,72.985151,customer,146,low,ZONE_05,07:00,13:00,1
LOC_021899,Allahabad,25.360933,81.820753,retail_store,5,medium,ZONE_04,10:00,15:00,3
LOC_012089,Visakhapatnam,17.886714,83.218385,customer,144,medium,ZONE_03,07:00,13:00,2
LOC_001132,Delhi,28.335522,77.050825,customer,43,high,ZONE_04,09:00,16:00,1
LOC_002266,Bengaluru,13.130624,77.590207,retail_store,141,high,ZONE_01,07:00,12:00,1
LOC_015134,Vadodara,22.250967,72.890979,collection_point,119,low,ZONE_02,08:00,12:00,2
LOC_006138,Pune,18.403757,73.926259,customer,70,medium,ZONE_03,11:00,18:00,1
LOC_030284,Udaipur,24.466328,73.790714,customer,30,medium,ZONE_04,06:00,14:00,3
LOC_005307,Kolkata,22.586755,88.716943,retail_store,81,medium,ZONE_04,06:00,14:00,1
LOC_024329,Raipur,21.272829,81.458664,retail_store,45,low,ZONE_04,08:00,16:00,3
LOC_000374,Mumbai,19.018627,72.660796,customer,149,medium,ZONE_04,07:00,14:00,1
LOC_004529,Chennai,12.844008,80.336745,collection_point,113,low,ZONE_02,09:00,15:00,1
LOC_012112,Visakhapatnam,18.105867,82.988311,customer,63,high,ZONE_02,11:00,18:00,2
LOC_010134,Lucknow,26.875185,80.504806,collection_point,87,high,ZONE_05,06:00,10:00,1
LOC_013788,Thane,18.895793,73.04645,retail_store,135,high,ZONE_03,06:00,12:00,2
LOC_017213,Agra,27.211712,78.204161,retail_store,137,high,ZONE_05,07:00,11:00,2
LOC_014978,Patna,25.450517,85.123888,retail_store,13,medium,ZONE_04,07:00,13:00,2
LOC_023061,Jabalpur,23.319048,79.969363,customer,27,low,ZONE_01,11:00,16:00,3
LOC_009580,Surat,21.22294,73.072881,customer,112,high,ZONE_02,06:00,12:00,1
LOC_023530,Vijayawada,16.658567,80.546752,customer,89,high,ZONE_04,11:00,16:00,3
LOC_029368,Gurugram,28.31626,77.151943,customer,85,medium,ZONE_05,10:00,19:00,2
LOC_014908,Patna,25.624118,85.205405,customer,26,medium,ZONE_04,11:00,20:00,2
LOC_018254,Faridabad,28.602327,77.414411,retail_store,25,low,ZONE_04,10:00,16:00,2
LOC_005639,Kolkata,22.439977,88.342988,retail_store,73,low,ZONE_01,08:00,16:00,1
LOC_002076,Bengaluru,12.994361,77.192671,warehouse,0,medium,ZONE_04,08:00,17:00,1
LOC_018835,Meerut,28.598528,77.861326,retail_store,27,low,ZONE_04,10:00,15:00,2
LOC_014858,Patna,25.539454,85.119983,customer,42,medium,ZONE_02,08:00,16:00,2
LOC_010273,Lucknow,26.650796,81.42676,warehouse,0,medium,ZONE_02,08:00,17:00,1
LOC_014557,Patna,25.540724,85.321907,retail_store,70,low,ZONE_03,07:00,16:00,2
LOC_014920,Patna,25.524201,85.204844,retail_store,14,low,ZONE_03,08:00,14:00,2
LOC_005964,Kolkata,22.646636,88.449822,warehouse,0,medium,ZONE_01,06:00,15:00,1
LOC_020989,Aurangabad,19.992078,75.353286,collection_point,57,medium,ZONE_05,09:00,18:00,3
LOC_002917,Bengaluru,13.044613,77.60012,customer,105,low,ZONE_01,06:00,15:00,1
LOC_017477,Nashik,19.928095,73.664379,customer,98,low,ZONE_01,06:00,11:00,2
LOC_001419,Delhi,28.924979,77.183353,retail_store,145,medium,ZONE_05,09:00,16:00,1
LOC_022870,Jabalpur,23.054238,80.082968,customer,128,medium,ZONE_02,06:00,14:00,3
LOC_003534,Hyderabad,17.179812,78.620574,customer,52,medium,ZONE_02,07:00,16:00,1
LOC_014314,Bhopal,23.279281,77.101164,warehouse,0,low,ZONE_02,07:00,13:00,2
LOC_016615,Ludhiana,30.673759,75.551677,warehouse,0,high,ZONE_05,10:00,18:00,2
LOC_021275,Dhanbad,23.686781,86.441286,retail_store,42,medium,ZONE_01,07:00,11:00,3
LOC_013819,Bhopal,23.244379,77.495552,customer,32,high,ZONE_03,11:00,16:00,2
LOC_000360,Mumbai,19.206502,72.808578,customer,28,low,ZONE_02,11:00,17:00,1
LOC_019678,Rajkot,22.391294,70.670489,customer,8,medium,ZONE_02,08:00,12:00,2
LOC_012800,Indore,22.795116,75.815239,customer,50,medium,ZONE_03,10:00,19:00,2
LOC_012591,Visakhapatnam,17.675653,83.195328,distribution_center,103,low,ZONE_01,11:00,18:00,2
LOC_027845,Moradabad,28.726232,78.828136,customer,123,medium,ZONE_03,08:00,15:00,3
LOC_004419,Chennai,13.053318,80.215134,retail_store,94,low,ZONE_05,11:00,17:00,1
LOC_013603,Thane,19.241387,73.280196,customer,8,low,ZONE_03,11:00,20:00,2
LOC_000116,Mumbai,19.285292,72.950332,retail_store,111,medium,ZONE_02,07:00,12:00,1
LOC_018727,Meerut,29.100971,77.80417,retail_store,80,medium,ZONE_05,09:00,15:00,2
LOC_023008,Jabalpur,23.202261,79.938803,customer,9,low,ZONE_04,09:00,16:00,3
LOC_014761,Patna,25.619098,85.258628,retail_store,52,medium,ZONE_01,09:00,13:00,2
LOC_012851,Indore,22.541109,75.932238,customer,40,low,ZONE_02,09:00,15:00,2
LOC_025819,Hubli,15.516728,75.267113,warehouse,0,high,ZONE_02,08:00,14:00,3
LOC_022471,Howrah,22.561056,88.325557,customer,102,low,ZONE_02,06:00,11:00,3
LOC_027434,Jalandhar,31.455116,75.580612,customer,27,medium,ZONE_02,10:00,14:00,3
LOC_023396,Gwalior,26.125537,78.118363,customer,113,medium,ZONE_02,08:00,13:00,3
LOC_016031,Ghaziabad,28.716563,77.43173,customer,44,medium,ZONE_02,10:00,19:00,2
LOC_017236,Agra,26.972112,77.992208,retail_store,145,medium,ZONE_04,09:00,17:00,2
LOC_023016,Jabalpur,23.00958,79.876012,retail_store,16,low,ZONE_01,09:00,17:00,3
LOC_000055,Mumbai,19.193065,73.098497,customer,115,medium,ZONE_04,07:00,15:00,1
LOC_011488,Nagpur,20.696615,78.593585,distribution_center,108,low,ZONE_01,11:00,20:00,1
LOC_025830,Hubli,15.472013,74.979734,customer,12,medium,ZONE_04,06:00,15:00,3
LOC_022340,Howrah,22.675729,88.275138,customer,46,medium,ZONE_03,08:00,13:00,3
LOC_031265,Shimla,30.903279,77.072225,retail_store,109,medium,ZONE_03,08:00,15:00,3
LOC_021274,Dhanbad,23.769506,86.341024,customer,133,medium,ZONE_05,06:00,13:00,3
LOC_001555,Delhi,28.635494,77.275076,customer,67,medium,ZONE_02,10:00,16:00,1
LOC_019032,Meerut,29.216654,77.596375,retail_store,131,medium,ZONE_01,10:00,14:00,2
LOC_009933,Surat,21.080506,72.998625,customer,74,high,ZONE_02,07:00,14:00,1
LOC_030384,Kota,25.195048,75.973584,retail_store,75,low,ZONE_03,09:00,16:00,3
LOC_026926,Mysore,12.317194,76.655195,customer,60,medium,ZONE_02,06:00,13:00,3
LOC_021146,Dhanbad,23.717169,86.324587,customer,125,medium,ZONE_02,07:00,15:00,3
LOC_011136,Nagpur,20.845316,79.31637,customer,62,medium,ZONE_01,10:00,19:00,1
LOC_027918,Bhubaneswar,20.495425,85.861566,warehouse,0,low,ZONE_01,06:00,11:00,3
LOC_017864,Nashik,20.018995,73.86609,customer,140,medium,ZONE_03,08:00,13:00,2
LOC_006264,Pune,18.452499,74.076756,retail_store,87,medium,ZONE_04,06:00,12:00,1
LOC_006581,Pune,18.498139,73.585393,customer,112,medium,ZONE_02,06:00,15:00,1
LOC_000089,Mumbai,19.102527,72.85474,retail_store,58,medium,ZONE_03,06:00,14:00,1
LOC_014359,Bhopal,22.969404,77.198592,retail_store,129,high,ZONE_03,09:00,14:00,2
LOC_008165,Jaipur,26.80478,75.653407,distribution_center,58,medium,ZONE_02,09:00,14:00,1
LOC_009929,Surat,21.346156,73.202712,warehouse,0,high,ZONE_02,09:00,16:00,1
LOC_014411,Patna,25.595394,85.218995,customer,13,medium,ZONE_05,07:00,16:00,2
LOC_019111,Meerut,28.945876,77.727376,customer,106,medium,ZONE_01,08:00,16:00,2
LOC_015212,Vadodara,22.02391,73.241948,retail_store,109,medium,ZONE_01,11:00,17:00,2
LOC_017090,Agra,27.502521,78.006993,customer,129,medium,ZONE_02,09:00,18:00,2
LOC_003071,Hyderabad,17.778223,78.386752,retail_store,2,medium,ZONE_05,11:00,18:00,1
LOC_019270,Rajkot,22.196715,71.116825,customer,122,medium,ZONE_01,06:00,14:00,2
LOC_020694,Srinagar,34.086929,74.884505,customer,131,medium,ZONE_03,10:00,14:00,3
LOC_015504,Vadodara,22.166794,72.859678,customer,85,high,ZONE_02,07:00,15:00,2
LOC_022673,Coimbatore,10.953741,76.884682,customer,103,low,ZONE_01,06:00,13:00,3
LOC_007574,Ahmedabad,23.344942,72.882027,retail_store,64,medium,ZONE_03,06:00,11:00,1
LOC_021413,Amritsar,31.642771,74.702777,warehouse,0,low,ZONE_02,11:00,18:00,3
LOC_022328,Howrah,22.642247,88.207217,customer,34,low,ZONE_04,08:00,13:00,3
LOC_008506,Jaipur,26.697446,75.869534,warehouse,0,low,ZONE_03,06:00,15:00,1
LOC_024550,Raipur,21.464939,81.677881,customer,25,low,ZONE_05,07:00,15:00,3
LOC_019935,Varanasi,25.301542,83.0103,retail_store,5,medium,ZONE_05,06:00,10:00,2
LOC_017662,Nashik,19.919249,73.801888,retail_store,93,medium,ZONE_02,10:00,16:00,2
LOC_019388,Rajkot,22.429995,71.106536,customer,51,medium,ZONE_03,08:00,13:00,2
LOC_011678,Nagpur,20.984899,79.23084,distribution_center,70,medium,ZONE_03,07:00,12:00,1
LOC_000777,Mumbai,18.256525,72.925404,retail_store,22,low,ZONE_04,11:00,20:00,1
LOC_022640,Coimbatore,10.969369,76.807586,retail_store,138,low,ZONE_02,07:00,13:00,3
LOC_012164,Visakhapatnam,17.965642,83.11419,customer,94,medium,ZONE_01,08:00,13:00,2
LOC_007173,Ahmedabad,22.792222,72.381846,retail_store,117,low,ZONE_04,11:00,15:00,1
LOC_011356,Nagpur,21.245197,79.44892,distribution_center,103,medium,ZONE_04,11:00,17:00,1
LOC_009251,Surat,20.906035,72.887647,customer,16,low,ZONE_04,11:00,17:00,1
LOC_000940,Mumbai,19.302364,72.834933,customer,111,high,ZONE_03,07:00,14:00,1
LOC_011536,Nagpur,21.43873,78.974749,customer,66,medium,ZONE_02,08:00,12:00,1
LOC_018587,Faridabad,28.29806,77.383022,customer,142,high,ZONE_01,10:00,18:00,2
LOC_008305,Jaipur,26.86386,75.703439,retail_store,53,low,ZONE_03,09:00,13:00,1
LOC_027022,Aligarh,27.9465,78.122448,customer,37,low,ZONE_03,07:00,16:00,3
LOC_013340,Thane,19.596848,72.979069,customer,6,medium,ZONE_04,06:00,13:00,2
LOC_013356,Thane,19.355755,73.275504,customer,13,medium,ZONE_05,09:00,18:00,2
LOC_004398,Chennai,13.216672,80.936786,customer,149,medium,ZONE_03,06:00,15:00,1
LOC_013679,Thane,19.344852,72.790447,collection_point,128,high,ZONE_04,10:00,18:00,2
LOC_000612,Mumbai,18.602682,73.249991,retail_store,89,low,ZONE_02,09:00,16:00,1
LOC_000031,Mumbai,19.044363,72.95392,retail_store,133,low,ZONE_02,09:00,15:00,1
LOC_014641,Patna,25.611649,84.803307,customer,100,medium,ZONE_05,06:00,12:00,2
LOC_029726,Thiruvananthapuram,8.672711,76.952224,retail_store,13,high,ZONE_03,10:00,19:00,3
LOC_005044,Kolkata,22.792316,88.179095,retail_store,118,high,ZONE_05,08:00,16:00,1
LOC_003057,Hyderabad,17.343299,78.259274,customer,69,medium,ZONE_01,06:00,15:00,1
LOC_008501,Jaipur,26.933823,76.243225,customer,127,high,ZONE_01,11:00,18:00,1
LOC_024338,Raipur,21.300763,81.534164,customer,84,high,ZONE_02,06:00,13:00,3
LOC_002175,Bengaluru,13.2684,77.833322,retail_store,73,low,ZONE_02,10:00,17:00,1
LOC_016660,Ludhiana,30.780176,75.607929,retail_store,88,low,ZONE_05,08:00,14:00,2
LOC_013926,Bhopal,23.274389,77.269583,collection_point,24,low,ZONE_05,09:00,18:00,2
LOC_002985,Bengaluru,13.064271,77.743361,customer,83,medium,ZONE_04,07:00,13:00,1
LOC_002208,Bengaluru,12.354192,77.183711,collection_point,99,low,ZONE_04,07:00,16:00,1
